county,year,rainfall_mm,baseline_mm,rainfall_anomaly_pct,drought_classification,flood_risk_score,drought_months,source
Busia,2022,1362.9,1580,-13.7,Moderate Drought,1.0,2,CHIRPS Simulated Data
Busia,2023,2084.5,1580,31.9,Above Normal,0.0,0,CHIRPS Simulated Data
Busia,2024,1743.0,1580,10.3,Normal,0.0,0,CHIRPS Simulated Data
Busia,2025,1996.4,1580,26.4,Above Normal,0.0,1,CHIRPS Simulated Data
Siaya,1991,1228.9,1380,-10.9,Moderate Drought,0.0,2,CHIRPS Simulated Data
Siaya,1992,1594.3,1380,15.5,Above Normal,0.0,1,CHIRPS Simulated Data
Siaya,1993,1130.6,1380,-18.1,Moderate Drought,5.4,2,CHIRPS Simulated Data
Siaya,1994,1520.4,1380,10.2,Normal,1.3,1,CHIRPS Simulated Data
Siaya,1995,1323.1,1380,-4.1,Mild Drought,0.0,1,CHIRPS Simulated Data
Siaya,1996,1637.6,1380,18.7,Above Normal,0.5,1,CHIRPS Simulated Data
Siaya,1997,1225.5,1380,-11.2,Moderate Drought,0.0,1,CHIRPS Simulated Data
Siaya,1998,1746.0,1380,26.5,Above Normal,3.4,1,CHIRPS Simulated Data
Siaya,1999,1257.2,1380,-8.9,Mild Drought,2.2,2,CHIRPS Simulated Data
Siaya,2000,1299.3,1380,-5.8,Mild Drought,7.0,2,CHIRPS Simulated Data
Siaya,2001,1711.4,1380,24.0,Above Normal,4.8,0,CHIRPS Simulated Data
Siaya,2002,1283.4,1380,-7.0,Mild Drought,9.3,1,CHIRPS Simulated Data
Siaya,2003,1602.5,1380,16.1,Above Normal,4.1,1,CHIRPS Simulated Data
Siaya,2004,1807.5,1380,31.0,Above Normal,0.0,0,CHIRPS Simulated Data
Siaya,2005,1150.5,1380,-16.6,Moderate Drought,0.0,2,CHIRPS Simulated Data
Siaya,2006,1348.3,1380,-2.3,Mild Drought,6.7,1,CHIRPS Simulated Data
Siaya,2007,1237.6,1380,-10.3,Moderate Drought,0.0,2,CHIRPS Simulated Data
Siaya,2008,1150.9,1380,-16.6,Moderate Drought,0.0,2,CHIRPS Simulated Data
Siaya,2009,1549.8,1380,12.3,Normal,0.0,1,CHIRPS Simulated Data
Siaya,2010,1445.3,1380,4.7,Normal,0.0,0,CHIRPS Simulated Data
Siaya,2011,1468.8,1380,6.4,Normal,3.2,1,CHIRPS Simulated Data
Siaya,2012,1685.8,1380,22.2,Above Normal,1.6,1,CHIRPS Simulated Data
Siaya,2013,1739.7,1380,26.1,Above Normal,5.2,0,CHIRPS Simulated Data
Siaya,2014,1135.4,1380,-17.7,Moderate Drought,0.0,3,CHIRPS Simulated Data
Siaya,2015,1445.3,1380,4.7,Normal,0.0,1,CHIRPS Simulated Data
Siaya,2016,1818.2,1380,31.8,Above Normal,8.2,0,CHIRPS Simulated Data
Siaya,2017,1669.1,1380,20.9,Above Normal,0.0,0,CHIRPS Simulated Data
Siaya,2018,1287.9,1380,-6.7,Mild Drought,0.0,1,CHIRPS Simulated Data
Siaya,2019,1788.5,1380,29.6,Above Normal,0.0,1,CHIRPS Simulated Data
Siaya,2020,1564.3,1380,13.4,Normal,0.0,0,CHIRPS Simulated Data
Siaya,2021,1391.0,1380,0.8,Normal,1.9,0,CHIRPS Simulated Data
Siaya,2022,1290.8,1380,-6.5,Mild Drought,0.0,1,CHIRPS Simulated Data
Siaya,2023,1869.8,1380,35.5,Above Normal,0.0,1,CHIRPS Simulated Data
Siaya,2024,1686.1,1380,22.2,Above Normal,8.6,1,CHIRPS Simulated Data
Siaya,2025,1619.9,1380,17.4,Above Normal,3.2,1,CHIRPS Simulated Data
Kisii,1991,1690.6,1780,-5.0,Mild Drought,0.0,1,CHIRPS Simulated Data
Kisii,1992,2078.9,1780,16.8,Above Normal,6.0,0,CHIRPS Simulated Data
Kisii,1993,1863.2,1780,4.7,Normal,0.0,0,CHIRPS Simulated Data
Kisii,1994,2234.2,1780,25.5,Above Normal,0.0,0,CHIRPS Simulated Data
Kisii,1995,1894.2,1780,6.4,Normal,4.8,0,CHIRPS Simulated Data
Kisii,1996,1959.7,1780,10.1,Normal,0.7,0,CHIRPS Simulated Data
Kisii,1997,1524.3,1780,-14.4,Moderate Drought,1.4,2,CHIRPS Simulated Data
Kisii,1998,2230.9,1780,25.3,Above Normal,6.4,1,CHIRPS Simulated Data
Kisii,1999,1616.2,1780,-9.2,Mild Drought,9.4,2,CHIRPS Simulated Data
Kisii,2000,1703.5,1780,-4.3,Mild Drought,0.0,1,CHIRPS Simulated Data
Kisii,2001,2028.9,1780,14.0,Normal,0.0,0,CHIRPS Simulated Data
Kisii,2002,1964.2,1780,10.3,Normal,0.0,1,CHIRPS Simulated Data
Kisii,2003,1734.1,1780,-2.6,Mild Drought,6.5,1,CHIRPS Simulated Data
Kisii,2004,1851.4,1780,4.0,Normal,0.0,0,CHIRPS Simulated Data
Kisii,2005,2167.0,1780,21.7,Above Normal,0.0,0,CHIRPS Simulated Data
Kisii,2006,1495.0,1780,-16.0,Moderate Drought,0.0,2,CHIRPS Simulated Data
Kisii,2007,2216.7,1780,24.5,Above Normal,0.0,0,CHIRPS Simulated Data
Kisii,2008,2194.2,1780,23.3,Above Normal,6.5,0,CHIRPS Simulated Data
Kisii,2009,1869.2,1780,5.0,Normal,0.0,1,CHIRPS Simulated Data
Kisii,2010,1550.1,1780,-12.9,Moderate Drought,8.7,2,CHIRPS Simulated Data
Kisii,2011,1952.7,1780,9.7,Normal,0.0,0,CHIRPS Simulated Data
Kisii,2012,1840.5,1780,3.4,Normal,0.0,1,CHIRPS Simulated Data
Kisii,2013,2392.9,1780,34.4,Above Normal,1.3,1,CHIRPS Simulated Data
Kisii,2014,1524.3,1780,-14.4,Moderate Drought,0.0,2,CHIRPS Simulated Data
Kisii,2015,2060.9,1780,15.8,Above Normal,8.8,1,CHIRPS Simulated Data
Kisii,2016,1543.7,1780,-13.3,Moderate Drought,0.0,2,CHIRPS Simulated Data
Kisii,2017,1870.0,1780,5.1,Normal,6.7,1,CHIRPS Simulated Data
Kisii,2018,2082.5,1780,17.0,Above Normal,0.0,0,CHIRPS Simulated Data
Kisii,2019,1589.3,1780,-10.7,Moderate Drought,0.0,2,CHIRPS Simulated Data
Kisii,2020,2161.1,1780,21.4,Above Normal,3.2,0,CHIRPS Simulated Data
Kisii,2021,1889.2,1780,6.1,Normal,0.0,0,CHIRPS Simulated Data
Kisii,2022,2328.1,1780,30.8,Above Normal,0.0,0,CHIRPS Simulated Data
Kisii,2023,1674.7,1780,-5.9,Mild Drought,7.6,1,CHIRPS Simulated Data
Kisii,2024,1744.3,1780,-2.0,Mild Drought,0.0,1,CHIRPS Simulated Data
Kisii,2025,2485.3,1780,39.6,Above Normal,0.0,1,CHIRPS Simulated Data
Nyamira,1991,2044.8,1680,21.7,Above Normal,8.3,1,CHIRPS Simulated Data
Nyamira,1992,1796.2,1680,6.9,Normal,0.0,1,CHIRPS Simulated Data
Nyamira,1993,1719.9,1680,2.4,Normal,3.6,0,CHIRPS Simulated Data
Nyamira,1994,1897.0,1680,12.9,Normal,6.5,0,CHIRPS Simulated Data
Nyamira,1995,1991.0,1680,18.5,Above Normal,0.8,1,CHIRPS Simulated Data
Nyamira,1996,1654.7,1680,-1.5,Mild Drought,0.0,1,CHIRPS Simulated Data
Nyamira,1997,1506.3,1680,-10.3,Moderate Drought,6.9,2,CHIRPS Simulated Data
Nyamira,1998,1739.2,1680,3.5,Normal,0.0,1,CHIRPS Simulated Data
Nyamira,1999,1582.2,1680,-5.8,Mild Drought,0.0,1,CHIRPS Simulated Data
Nyamira,2000,1310.9,1680,-22.0,Moderate Drought,9.6,4,CHIRPS Simulated Data
Nyamira,2001,1655.6,1680,-1.5,Mild Drought,4.6,1,CHIRPS Simulated Data
Nyamira,2002,1904.0,1680,13.3,Normal,6.1,1,CHIRPS Simulated Data
Nyamira,2003,1672.8,1680,-0.4,Mild Drought,5.7,0,CHIRPS Simulated Data
Nyamira,2004,2200.7,1680,31.0,Above Normal,0.0,1,CHIRPS Simulated Data
Nyamira,2005,1915.6,1680,14.0,Normal,3.8,0,CHIRPS Simulated Data
Nyamira,2006,2171.3,1680,29.2,Above Normal,0.0,1,CHIRPS Simulated Data
Nyamira,2007,1539.7,1680,-8.4,Mild Drought,0.0,2,CHIRPS Simulated Data
Nyamira,2008,1720.0,1680,2.4,Normal,0.0,0,CHIRPS Simulated Data
Nyamira,2009,1727.3,1680,2.8,Normal,5.1,1,CHIRPS Simulated Data
Nyamira,2010,1431.8,1680,-14.8,Moderate Drought,0.0,2,CHIRPS Simulated Data
Nyamira,2011,1375.9,1680,-18.1,Moderate Drought,3.2,3,CHIRPS Simulated Data
Nyamira,2012,1514.3,1680,-9.9,Mild Drought,0.0,1,CHIRPS Simulated Data
Nyamira,2013,2134.0,1680,27.0,Above Normal,9.5,0,CHIRPS Simulated Data
Nyamira,2014,1588.2,1680,-5.5,Mild Drought,7.4,2,CHIRPS Simulated Data
Nyamira,2015,1767.3,1680,5.2,Normal,0.0,0,CHIRPS Simulated Data
Nyamira,2016,1916.3,1680,14.1,Normal,0.0,0,CHIRPS Simulated Data
Nyamira,2017,1931.9,1680,15.0,Above Normal,0.0,1,CHIRPS Simulated Data
Nyamira,2018,1681.3,1680,0.1,Normal,0.0,1,CHIRPS Simulated Data
Nyamira,2019,1772.6,1680,5.5,Normal,9.5,1,CHIRPS Simulated Data
Nyamira,2020,1664.2,1680,-0.9,Mild Drought,4.2,0,CHIRPS Simulated Data
Nyamira,2021,2261.9,1680,34.6,Above Normal,0.0,1,CHIRPS Simulated Data
Nyamira,2022,1464.0,1680,-12.9,Moderate Drought,0.0,2,CHIRPS Simulated Data
Nyamira,2023,2184.6,1680,30.0,Above Normal,0.0,0,CHIRPS Simulated Data
Nyamira,2024,2203.5,1680,31.2,Above Normal,8.6,0,CHIRPS Simulated Data
Nyamira,2025,1860.8,1680,10.8,Normal,0.0,1,CHIRPS Simulated Data
Migori,1991,1171.8,1480,-20.8,Moderate Drought,0.0,3,CHIRPS Simulated Data
Migori,1992,1152.5,1480,-22.1,Moderate Drought,0.0,3,CHIRPS Simulated Data
Migori,1993,1368.3,1480,-7.5,Mild Drought,0.0,1,CHIRPS Simulated Data
Migori,1994,1244.2,1480,-15.9,Moderate Drought,1.4,3,CHIRPS Simulated Data
Migori,1995,1699.3,1480,14.8,Normal,0.0,0,CHIRPS Simulated Data
Migori,1996,1334.6,1480,-9.8,Mild Drought,0.0,2,CHIRPS Simulated Data
Migori,1997,1651.7,1480,11.6,Normal,0.0,0,CHIRPS Simulated Data
Migori,1998,1439.2,1480,-2.8,Mild Drought,3.9,1,CHIRPS Simulated Data
Migori,1999,1635.4,1480,10.5,Normal,0.0,1,CHIRPS Simulated Data
Migori,2000,1836.6,1480,24.1,Above Normal,0.0,0,CHIRPS Simulated Data
Migori,2001,1470.9,1480,-0.6,Mild Drought,0.0,1,CHIRPS Simulated Data
Migori,2002,1797.0,1480,21.4,Above Normal,3.5,1,CHIRPS Simulated Data
Migori,2003,1471.2,1480,-0.6,Mild Drought,0.0,1,CHIRPS Simulated Data
Migori,2004,1448.3,1480,-2.1,Mild Drought,3.4,1,CHIRPS Simulated Data
Migori,2005,1235.6,1480,-16.5,Moderate Drought,9.8,2,CHIRPS Simulated Data
Migori,2006,1951.9,1480,31.9,Above Normal,9.6,1,CHIRPS Simulated Data
Migori,2007,1700.2,1480,14.9,Normal,1.6,1,CHIRPS Simulated Data
Migori,2008,1414.2,1480,-4.4,Mild Drought,0.0,1,CHIRPS Simulated Data
Migori,2009,1516.1,1480,2.4,Normal,0.0,0,CHIRPS Simulated Data
Migori,2010,1643.6,1480,11.1,Normal,7.0,0,CHIRPS Simulated Data
Migori,2011,1945.6,1480,31.5,Above Normal,3.8,1,CHIRPS Simulated Data
Migori,2012,1649.4,1480,11.4,Normal,5.6,0,CHIRPS Simulated Data
Migori,2013,1866.6,1480,26.1,Above Normal,0.0,1,CHIRPS Simulated Data
Migori,2014,2013.7,1480,36.1,Above Normal,0.0,0,CHIRPS Simulated Data
Migori,2015,1837.3,1480,24.1,Above Normal,0.0,1,CHIRPS Simulated Data
Migori,2016,1304.7,1480,-11.8,Moderate Drought,0.0,2,CHIRPS Simulated Data
Migori,2017,1775.9,1480,20.0,Above Normal,7.0,0,CHIRPS Simulated Data
Migori,2018,1784.5,1480,20.6,Above Normal,1.9,1,CHIRPS Simulated Data
Migori,2019,1796.0,1480,21.4,Above Normal,1.5,0,CHIRPS Simulated Data
Migori,2020,1466.6,1480,-0.9,Mild Drought,5.4,0,CHIRPS Simulated Data
Migori,2021,1817.0,1480,22.8,Above Normal,0.0,1,CHIRPS Simulated Data
Migori,2022,1869.0,1480,26.3,Above Normal,0.0,0,CHIRPS Simulated Data
Migori,2023,1361.4,1480,-8.0,Mild Drought,2.1,2,CHIRPS Simulated Data
Migori,2024,1294.2,1480,-12.6,Moderate Drought,4.7,2,CHIRPS Simulated Data
Migori,2025,1663.2,1480,12.4,Normal,8.6,0,CHIRPS Simulated Data
Homa Bay,1991,1159.5,1180,-1.7,Mild Drought,0.0,0,CHIRPS Simulated Data
Homa Bay,1992,1041.7,1180,-11.7,Moderate Drought,0.0,2,CHIRPS Simulated Data
Homa Bay,1993,1145.7,1180,-2.9,Mild Drought,1.0,1,CHIRPS Simulated Data
Homa Bay,1994,1072.3,1180,-9.1,Mild Drought,3.3,2,CHIRPS Simulated Data
Homa Bay,1995,929.4,1180,-21.2,Moderate Drought,7.8,3,CHIRPS Simulated Data
Homa Bay,1996,1242.1,1180,5.3,Normal,0.0,0,CHIRPS Simulated Data
Homa Bay,1997,960.5,1180,-18.6,Moderate Drought,2.0,3,CHIRPS Simulated Data
Homa Bay,1998,1466.1,1180,24.2,Above Normal,0.0,0,CHIRPS Simulated Data
Homa Bay,1999,1348.5,1180,14.3,Normal,0.0,1,CHIRPS Simulated Data
Homa Bay,2000,1343.4,1180,13.8,Normal,8.0,1,CHIRPS Simulated Data
Homa Bay,2001,1335.4,1180,13.2,Normal,3.6,1,CHIRPS Simulated Data
Homa Bay,2002,1106.2,1180,-6.3,Mild Drought,0.0,1,CHIRPS Simulated Data
Homa Bay,2003,1062.2,1180,-10.0,Mild Drought,3.2,2,CHIRPS Simulated Data
Homa Bay,2004,1299.4,1180,10.1,Normal,0.0,1,CHIRPS Simulated Data
Homa Bay,2005,1136.1,1180,-3.7,Mild Drought,3.3,1,CHIRPS Simulated Data
Homa Bay,2006,1152.4,1180,-2.3,Mild Drought,0.0,0,CHIRPS Simulated Data
Homa Bay,2007,1463.6,1180,24.0,Above Normal,8.4,1,CHIRPS Simulated Data
Homa Bay,2008,1010.4,1180,-14.4,Moderate Drought,0.0,3,CHIRPS Simulated Data
Homa Bay,2009,1441.9,1180,22.2,Above Normal,0.0,0,CHIRPS Simulated Data
Homa Bay,2010,1404.4,1180,19.0,Above Normal,0.0,0,CHIRPS Simulated Data
Homa Bay,2011,964.0,1180,-18.3,Moderate Drought,0.8,3,CHIRPS Simulated Data
Homa Bay,2012,1571.8,1180,33.2,Above Normal,1.3,1,CHIRPS Simulated Data
Homa Bay,2013,1017.5,1180,-13.8,Moderate Drought,1.0,2,CHIRPS Simulated Data
Homa Bay,2014,1357.6,1180,15.1,Above Normal,0.0,0,CHIRPS Simulated Data
Homa Bay,2015,1031.4,1180,-12.6,Moderate Drought,0.0,2,CHIRPS Simulated Data
Homa Bay,2016,1088.3,1180,-7.8,Mild Drought,9.7,1,CHIRPS Simulated Data
Homa Bay,2017,1323.5,1180,12.2,Normal,7.5,1,CHIRPS Simulated Data
Homa Bay,2018,1361.5,1180,15.4,Above Normal,6.3,0,CHIRPS Simulated Data
Homa Bay,2019,1184.7,1180,0.4,Normal,0.0,1,CHIRPS Simulated Data
Homa Bay,2020,1436.8,1180,21.8,Above Normal,0.0,0,CHIRPS Simulated Data
Homa Bay,2021,1409.1,1180,19.4,Above Normal,0.0,1,CHIRPS Simulated Data
Homa Bay,2022,1454.6,1180,23.3,Above Normal,4.0,1,CHIRPS Simulated Data
Homa Bay,2023,1579.2,1180,33.8,Above Normal,0.0,1,CHIRPS Simulated Data
Homa Bay,2024,1415.4,1180,19.9,Above Normal,0.0,0,CHIRPS Simulated Data
Homa Bay,2025,1196.1,1180,1.4,Normal,0.0,1,CHIRPS Simulated Data
Kericho,1991,1974.0,1680,17.5,Above Normal,0.0,0,CHIRPS Simulated Data
Kericho,1992,2077.6,1680,23.7,Above Normal,0.0,0,CHIRPS Simulated Data
Kericho,1993,1765.9,1680,5.1,Normal,0.8,0,CHIRPS Simulated Data
Kericho,1994,1323.6,1680,-21.2,Moderate Drought,0.0,3,CHIRPS Simulated Data
Kericho,1995,1744.7,1680,3.9,Normal,0.0,1,CHIRPS Simulated Data
Kericho,1996,1987.8,1680,18.3,Above Normal,0.0,0,CHIRPS Simulated Data
Kericho,1997,1883.2,1680,12.1,Normal,0.0,0,CHIRPS Simulated Data
Kericho,1998,1825.2,1680,8.6,Normal,8.0,1,CHIRPS Simulated Data
Kericho,1999,1805.8,1680,7.5,Normal,4.6,0,CHIRPS Simulated Data
Kericho,2000,1863.2,1680,10.9,Normal,0.0,0,CHIRPS Simulated Data
Kericho,2001,1923.4,1680,14.5,Normal,1.1,0,CHIRPS Simulated Data
Kericho,2002,2114.6,1680,25.9,Above Normal,0.0,0,CHIRPS Simulated Data
Kericho,2003,1370.6,1680,-18.4,Moderate Drought,5.3,3,CHIRPS Simulated Data
Kericho,2004,1618.3,1680,-3.7,Mild Drought,3.5,1,CHIRPS Simulated Data
Kericho,2005,2001.4,1680,19.1,Above Normal,0.0,0,CHIRPS Simulated Data
Kericho,2006,2167.9,1680,29.0,Above Normal,0.0,0,CHIRPS Simulated Data
Kericho,2007,1863.1,1680,10.9,Normal,9.4,0,CHIRPS Simulated Data
Kericho,2008,1401.3,1680,-16.6,Moderate Drought,0.0,3,CHIRPS Simulated Data
Kericho,2009,1496.5,1680,-10.9,Moderate Drought,3.2,2,CHIRPS Simulated Data
Kericho,2010,1764.1,1680,5.0,Normal,0.0,0,CHIRPS Simulated Data
Kericho,2011,1465.3,1680,-12.8,Moderate Drought,7.7,2,CHIRPS Simulated Data
Kericho,2012,1718.5,1680,2.3,Normal,3.2,0,CHIRPS Simulated Data
Kericho,2013,1963.3,1680,16.9,Above Normal,0.0,1,CHIRPS Simulated Data
Kericho,2014,2238.6,1680,33.2,Above Normal,3.0,1,CHIRPS Simulated Data
Kericho,2015,1520.4,1680,-9.5,Mild Drought,0.0,2,CHIRPS Simulated Data
Kericho,2016,1923.5,1680,14.5,Normal,0.0,0,CHIRPS Simulated Data
Kericho,2017,1508.7,1680,-10.2,Moderate Drought,0.0,1,CHIRPS Simulated Data
Kericho,2018,2079.6,1680,23.8,Above Normal,0.0,0,CHIRPS Simulated Data
Kericho,2019,1917.1,1680,14.1,Normal,1.9,1,CHIRPS Simulated Data
Kericho,2020,1947.0,1680,15.9,Above Normal,0.0,1,CHIRPS Simulated Data
Kericho,2021,1919.5,1680,14.3,Normal,0.0,1,CHIRPS Simulated Data
Kericho,2022,2273.6,1680,35.3,Above Normal,0.0,0,CHIRPS Simulated Data
Kericho,2023,1557.2,1680,-7.3,Mild Drought,0.0,1,CHIRPS Simulated Data
Kericho,2024,1992.7,1680,18.6,Above Normal,0.0,1,CHIRPS Simulated Data
Kericho,2025,2151.9,1680,28.1,Above Normal,1.7,1,CHIRPS Simulated Data
Bomet,1991,1169.3,1480,-21.0,Moderate Drought,0.0,3,CHIRPS Simulated Data
Bomet,1992,1730.1,1480,16.9,Above Normal,5.7,0,CHIRPS Simulated Data
Bomet,1993,1820.7,1480,23.0,Above Normal,0.0,1,CHIRPS Simulated Data
Bomet,1994,1850.4,1480,25.0,Above Normal,0.0,1,CHIRPS Simulated Data
Bomet,1995,1158.0,1480,-21.8,Moderate Drought,0.0,3,CHIRPS Simulated Data
Bomet,1996,1570.5,1480,6.1,Normal,8.7,1,CHIRPS Simulated Data
Bomet,1997,1501.3,1480,1.4,Normal,6.2,1,CHIRPS Simulated Data
Bomet,1998,1157.9,1480,-21.8,Moderate Drought,9.6,3,CHIRPS Simulated Data
Bomet,1999,1767.5,1480,19.4,Above Normal,0.0,0,CHIRPS Simulated Data
Bomet,2000,1487.2,1480,0.5,Normal,2.9,0,CHIRPS Simulated Data
Bomet,2001,1196.4,1480,-19.2,Moderate Drought,2.0,3,CHIRPS Simulated Data
Bomet,2002,1454.9,1480,-1.7,Mild Drought,0.0,1,CHIRPS Simulated Data
Bomet,2003,1200.8,1480,-18.9,Moderate Drought,6.4,3,CHIRPS Simulated Data
Bomet,2004,1625.5,1480,9.8,Normal,0.0,1,CHIRPS Simulated Data
Bomet,2005,1605.6,1480,8.5,Normal,6.5,1,CHIRPS Simulated Data
Bomet,2006,1791.9,1480,21.1,Above Normal,2.0,0,CHIRPS Simulated Data
Bomet,2007,1935.3,1480,30.8,Above Normal,0.8,1,CHIRPS Simulated Data
Bomet,2008,1359.7,1480,-8.1,Mild Drought,2.5,2,CHIRPS Simulated Data
Bomet,2009,1336.5,1480,-9.7,Mild Drought,0.0,2,CHIRPS Simulated Data
Bomet,2010,1802.4,1480,21.8,Above Normal,0.5,0,CHIRPS Simulated Data
Bomet,2011,1731.5,1480,17.0,Above Normal,0.0,0,CHIRPS Simulated Data
Bomet,2012,1334.3,1480,-9.8,Mild Drought,0.0,1,CHIRPS Simulated Data
Bomet,2013,1519.0,1480,2.6,Normal,0.0,0,CHIRPS Simulated Data
Bomet,2014,1625.6,1480,9.8,Normal,0.0,0,CHIRPS Simulated Data
Bomet,2015,1897.1,1480,28.2,Above Normal,0.0,1,CHIRPS Simulated Data
Bomet,2016,1271.5,1480,-14.1,Moderate Drought,0.0,2,CHIRPS Simulated Data
Bomet,2017,1687.9,1480,14.0,Normal,7.6,1,CHIRPS Simulated Data
Bomet,2018,2016.8,1480,36.3,Above Normal,0.0,0,CHIRPS Simulated Data
Bomet,2019,1270.6,1480,-14.1,Moderate Drought,0.0,2,CHIRPS Simulated Data
Bomet,2020,1771.9,1480,19.7,Above Normal,0.0,1,CHIRPS Simulated Data
Bomet,2021,1941.2,1480,31.2,Above Normal,0.0,0,CHIRPS Simulated Data
Bomet,2022,1388.9,1480,-6.2,Mild Drought,0.0,1,CHIRPS Simulated Data
Bomet,2023,1684.9,1480,13.8,Normal,0.0,0,CHIRPS Simulated Data
Bomet,2024,2085.4,1480,40.9,Above Normal,3.7,1,CHIRPS Simulated Data
Bomet,2025,1380.8,1480,-6.7,Mild Drought,0.0,1,CHIRPS Simulated Data
Narok,1991,614.9,780,-21.2,Moderate Drought,0.0,3,CHIRPS Simulated Data
Narok,1992,838.7,780,7.5,Normal,0.0,0,CHIRPS Simulated Data
Narok,1993,753.0,780,-3.5,Mild Drought,0.0,1,CHIRPS Simulated Data
Narok,1994,661.9,780,-15.1,Moderate Drought,0.0,3,CHIRPS Simulated Data
Narok,1995,831.9,780,6.7,Normal,4.6,0,CHIRPS Simulated Data
Narok,1996,753.1,780,-3.4,Mild Drought,0.0,1,CHIRPS Simulated Data
Narok,1997,670.5,780,-14.0,Moderate Drought,5.9,2,CHIRPS Simulated Data
Narok,1998,820.7,780,5.2,Normal,0.0,1,CHIRPS Simulated Data
Narok,1999,633.0,780,-18.8,Moderate Drought,0.0,3,CHIRPS Simulated Data
Narok,2000,922.2,780,18.2,Above Normal,9.9,0,CHIRPS Simulated Data
Narok,2001,963.0,780,23.5,Above Normal,6.6,0,CHIRPS Simulated Data
Narok,2002,773.3,780,-0.9,Mild Drought,0.0,1,CHIRPS Simulated Data
Narok,2003,687.0,780,-11.9,Moderate Drought,6.0,2,CHIRPS Simulated Data
Narok,2004,915.3,780,17.3,Above Normal,0.0,1,CHIRPS Simulated Data
Narok,2005,960.7,780,23.2,Above Normal,6.1,1,CHIRPS Simulated Data
Narok,2006,644.7,780,-17.3,Moderate Drought,3.8,2,CHIRPS Simulated Data
Narok,2007,795.0,780,1.9,Normal,1.0,0,CHIRPS Simulated Data
Narok,2008,841.2,780,7.8,Normal,9.9,0,CHIRPS Simulated Data
Narok,2009,909.5,780,16.6,Above Normal,0.0,0,CHIRPS Simulated Data
Narok,2010,696.1,780,-10.8,Moderate Drought,9.0,2,CHIRPS Simulated Data
Narok,2011,1013.8,780,30.0,Above Normal,9.9,0,CHIRPS Simulated Data
Narok,2012,784.4,780,0.6,Normal,3.4,0,CHIRPS Simulated Data
Narok,2013,814.0,780,4.4,Normal,0.0,1,CHIRPS Simulated Data
Narok,2014,884.0,780,13.3,Normal,0.0,0,CHIRPS Simulated Data
Narok,2015,877.7,780,12.5,Normal,1.4,0,CHIRPS Simulated Data
Narok,2016,961.9,780,23.3,Above Normal,0.0,0,CHIRPS Simulated Data
Narok,2017,981.8,780,25.9,Above Normal,1.3,0,CHIRPS Simulated Data
Narok,2018,948.5,780,21.6,Above Normal,1.4,1,CHIRPS Simulated Data
Narok,2019,969.3,780,24.3,Above Normal,2.2,0,CHIRPS Simulated Data
Narok,2020,710.8,780,-8.9,Mild Drought,0.0,2,CHIRPS Simulated Data
Narok,2021,917.0,780,17.6,Above Normal,0.3,0,CHIRPS Simulated Data
Narok,2022,660.4,780,-15.3,Moderate Drought,0.0,2,CHIRPS Simulated Data
Narok,2023,983.0,780,26.0,Above Normal,0.0,1,CHIRPS Simulated Data
Narok,2024,1077.9,780,38.2,Above Normal,0.0,0,CHIRPS Simulated Data
Narok,2025,705.1,780,-9.6,Mild Drought,2.5,2,CHIRPS Simulated Data
Kajiado,1991,457.8,480,-4.6,Mild Drought,0.4,1,CHIRPS Simulated Data
Kajiado,1992,408.7,480,-14.9,Moderate Drought,0.0,3,CHIRPS Simulated Data
Kajiado,1993,502.5,480,4.7,Normal,7.8,1,CHIRPS Simulated Data
Kajiado,1994,561.1,480,16.9,Above Normal,0.0,1,CHIRPS Simulated Data
Kajiado,1995,588.4,480,22.6,Above Normal,1.5,0,CHIRPS Simulated Data
Kajiado,1996,433.0,480,-9.8,Mild Drought,0.0,1,CHIRPS Simulated Data
Kajiado,1997,443.9,480,-7.5,Mild Drought,1.1,2,CHIRPS Simulated Data
Kajiado,1998,475.3,480,-1.0,Mild Drought,2.3,0,CHIRPS Simulated Data
Kajiado,1999,393.3,480,-18.1,Moderate Drought,0.0,3,CHIRPS Simulated Data
Kajiado,2000,426.2,480,-11.2,Moderate Drought,0.0,2,CHIRPS Simulated Data
Kajiado,2001,577.0,480,20.2,Above Normal,0.0,1,CHIRPS Simulated Data
Kajiado,2002,543.4,480,13.2,Normal,6.0,1,CHIRPS Simulated Data
Kajiado,2003,382.3,480,-20.4,Moderate Drought,0.0,3,CHIRPS Simulated Data
Kajiado,2004,494.5,480,3.0,Normal,1.3,1,CHIRPS Simulated Data
Kajiado,2005,552.3,480,15.1,Above Normal,8.7,1,CHIRPS Simulated Data
Kajiado,2006,564.8,480,17.7,Above Normal,0.0,1,CHIRPS Simulated Data
Kajiado,2007,395.6,480,-17.6,Moderate Drought,0.0,3,CHIRPS Simulated Data
Kajiado,2008,450.1,480,-6.2,Mild Drought,0.0,1,CHIRPS Simulated Data
Kajiado,2009,607.0,480,26.5,Above Normal,0.1,1,CHIRPS Simulated Data
Kajiado,2010,449.1,480,-6.4,Mild Drought,5.1,2,CHIRPS Simulated Data
Kajiado,2011,469.8,480,-2.1,Mild Drought,0.0,0,CHIRPS Simulated Data
Kajiado,2012,644.3,480,34.2,Above Normal,3.0,1,CHIRPS Simulated Data
Kajiado,2013,470.9,480,-1.9,Mild Drought,5.6,1,CHIRPS Simulated Data
Kajiado,2014,574.4,480,19.7,Above Normal,9.4,0,CHIRPS Simulated Data
